"GEOID","BF_COUNT","PB_COUNT","STATE_NUM","STATE_TERR","STATE_CODE"
"13095001100",1,NA,"13","Georgia","GA"
"13095010500",1,NA,"13","Georgia","GA"
"13095011400",5,1,"13","Georgia","GA"
"13115000600",3,1,"13","Georgia","GA"
"13115001100",1,NA,"13","Georgia","GA"
"13115001600",3,NA,"13","Georgia","GA"
"13115002100",1,1,"13","Georgia","GA"
"13121000100",1,NA,"13","Georgia","GA"
"13121000200",2,NA,"13","Georgia","GA"
"13121000500",1,NA,"13","Georgia","GA"
"13121000700",2,1,"13","Georgia","GA"
"13121001300",1,1,"13","Georgia","GA"
"13121001400",2,NA,"13","Georgia","GA"
"13121001600",2,NA,"13","Georgia","GA"
"13121001700",1,NA,"13","Georgia","GA"
"13121002300",1,NA,"13","Georgia","GA"
"13121002500",1,NA,"13","Georgia","GA"
"13121002600",2,NA,"13","Georgia","GA"
"13121002800",1,NA,"13","Georgia","GA"
"13121003000",1,NA,"13","Georgia","GA"
"13121003100",2,NA,"13","Georgia","GA"
"13121003200",1,NA,"13","Georgia","GA"
"13121003500",4,1,"13","Georgia","GA"
"13121003900",1,NA,"13","Georgia","GA"
"13121004000",3,NA,"13","Georgia","GA"
"13121004100",1,NA,"13","Georgia","GA"
"13121004400",1,NA,"13","Georgia","GA"
"13121004800",1,NA,"13","Georgia","GA"
"13121004900",1,NA,"13","Georgia","GA"
"13121005000",1,NA,"13","Georgia","GA"
"13121005200",1,NA,"13","Georgia","GA"
"13121005502",1,NA,"13","Georgia","GA"
"13121005800",1,NA,"13","Georgia","GA"
"13121006300",2,NA,"13","Georgia","GA"
"13121006400",1,NA,"13","Georgia","GA"
"13121006500",12,NA,"13","Georgia","GA"
"13121006601",7,NA,"13","Georgia","GA"
"13121006602",1,NA,"13","Georgia","GA"
"13121007002",1,NA,"13","Georgia","GA"
"13121007603",1,NA,"13","Georgia","GA"
"13121007706",1,NA,"13","Georgia","GA"
"13121008101",1,NA,"13","Georgia","GA"
"13121008201",1,NA,"13","Georgia","GA"
"13121008400",2,NA,"13","Georgia","GA"
"13121008500",2,NA,"13","Georgia","GA"
"13121008602",1,NA,"13","Georgia","GA"
"13121008700",2,NA,"13","Georgia","GA"
"13121008800",1,NA,"13","Georgia","GA"
"13121010601",13,1,"13","Georgia","GA"
"13121010603",11,NA,"13","Georgia","GA"
"13121011000",1,NA,"13","Georgia","GA"
"13121011800",3,NA,"13","Georgia","GA"
"13121011900",2,1,"13","Georgia","GA"
"13121012000",1,NA,"13","Georgia","GA"
"13121012300",1,NA,"13","Georgia","GA"
"13127000501",1,NA,"13","Georgia","GA"
"13127000800",8,NA,"13","Georgia","GA"
"13127000900",15,NA,"13","Georgia","GA"
"13127001000",1,NA,"13","Georgia","GA"
"13131950300",2,NA,"13","Georgia","GA"
"13131950400",3,1,"13","Georgia","GA"
"13131950500",4,NA,"13","Georgia","GA"
"13133950303",3,1,"13","Georgia","GA"
"13135050217",1,NA,"13","Georgia","GA"
"13135050219",1,NA,"13","Georgia","GA"
"13151070501",1,NA,"13","Georgia","GA"
"13153021202",1,NA,"13","Georgia","GA"
"13153021300",1,NA,"13","Georgia","GA"
"13153021400",1,2,"13","Georgia","GA"
"13163960300",7,2,"13","Georgia","GA"
"13163960400",5,NA,"13","Georgia","GA"
"13165960100",16,2,"13","Georgia","GA"
"13179010300",6,NA,"13","Georgia","GA"
"13183970200",1,2,"13","Georgia","GA"
"13185010402",1,NA,"13","Georgia","GA"
"13185010800",2,NA,"13","Georgia","GA"
"13185011000",1,NA,"13","Georgia","GA"
"13185011302",1,NA,"13","Georgia","GA"
"13189950200",1,NA,"13","Georgia","GA"
"13205090200",1,NA,"13","Georgia","GA"
"13205090300",2,NA,"13","Georgia","GA"
"13215001600",3,NA,"13","Georgia","GA"
"13215002500",2,1,"13","Georgia","GA"
"13215011400",3,NA,"13","Georgia","GA"
"13225040200",3,1,"13","Georgia","GA"
"13225040301",1,NA,"13","Georgia","GA"
"13245010507",1,NA,"13","Georgia","GA"
"13245010600",2,NA,"13","Georgia","GA"
"13271950100",1,3,"13","Georgia","GA"
"13271950500",1,1,"13","Georgia","GA"
"13277960700",1,1,"13","Georgia","GA"
"13285960800",1,NA,"13","Georgia","GA"
"13297110800",1,NA,"13","Georgia","GA"
"13303950400",1,NA,"13","Georgia","GA"
"13317010301",3,NA,"13","Georgia","GA"
"13317010302",8,2,"13","Georgia","GA"
"15001020300",1,1,"15","Hawaii","HI"
"15001020600",1,NA,"15","Hawaii","HI"
"15001021011",1,NA,"15","Hawaii","HI"
"15001021601",1,NA,"15","Hawaii","HI"
"15001021702",1,NA,"15","Hawaii","HI"
"15001021800",1,NA,"15","Hawaii","HI"
"15003000600",1,NA,"15","Hawaii","HI"
"15003003800",9,NA,"15","Hawaii","HI"
"15003003900",2,NA,"15","Hawaii","HI"
"15003004200",1,NA,"15","Hawaii","HI"
"15003005300",1,NA,"15","Hawaii","HI"
"15003005700",8,NA,"15","Hawaii","HI"
"15003005900",8,1,"15","Hawaii","HI"
"15003006100",1,NA,"15","Hawaii","HI"
"15003006201",2,NA,"15","Hawaii","HI"
"15003007808",2,NA,"15","Hawaii","HI"
"15003008007",1,NA,"15","Hawaii","HI"
"15003008614",3,NA,"15","Hawaii","HI"
"15003008622",1,NA,"15","Hawaii","HI"
"15003008702",1,NA,"15","Hawaii","HI"
"15003009603",1,NA,"15","Hawaii","HI"
"15003010100",1,NA,"15","Hawaii","HI"
"15003980300",1,NA,"15","Hawaii","HI"
"15003981400",1,NA,"15","Hawaii","HI"
"15007940000",2,NA,"15","Hawaii","HI"
"15009031700",2,NA,"15","Hawaii","HI"
"16001000100",31,NA,"16","Idaho","ID"
"16001000600",3,NA,"16","Idaho","ID"
"16001002100",1,NA,"16","Idaho","ID"
"16001002413",1,NA,"16","Idaho","ID"
"16001010100",1,NA,"16","Idaho","ID"
"16005000900",1,NA,"16","Idaho","ID"
"16005001700",1,NA,"16","Idaho","ID"
"16005001900",1,NA,"16","Idaho","ID"
"16005940000",25,NA,"16","Idaho","ID"
"16009940000",1,NA,"16","Idaho","ID"
"16011940000",41,NA,"16","Idaho","ID"
"16011950500",1,1,"16","Idaho","ID"
"16013960100",2,1,"16","Idaho","ID"
"16013960500",1,NA,"16","Idaho","ID"
"16015950200",2,NA,"16","Idaho","ID"
"16017950200",11,2,"16","Idaho","ID"
"16017950300",7,NA,"16","Idaho","ID"
"16017950400",2,NA,"16","Idaho","ID"
"16017950500",2,NA,"16","Idaho","ID"
"16019971301",1,NA,"16","Idaho","ID"
"16027020100",8,NA,"16","Idaho","ID"
"16027020300",2,NA,"16","Idaho","ID"
"16027020402",1,NA,"16","Idaho","ID"
"16027021300",3,2,"16","Idaho","ID"
"16027021500",7,NA,"16","Idaho","ID"
"16027021800",1,NA,"16","Idaho","ID"
"16027022100",4,NA,"16","Idaho","ID"
"16027022200",1,NA,"16","Idaho","ID"
"16027022300",2,NA,"16","Idaho","ID"
"16029960100",1,NA,"16","Idaho","ID"
"16031950100",1,NA,"16","Idaho","ID"
"16031950400",1,1,"16","Idaho","ID"
"16035940000",1,2,"16","Idaho","ID"
"16037960200",6,1,"16","Idaho","ID"
"16041970100",1,NA,"16","Idaho","ID"
"16041970200",1,NA,"16","Idaho","ID"
"16045960100",1,NA,"16","Idaho","ID"
"16045960300",3,1,"16","Idaho","ID"
"16049960300",1,1,"16","Idaho","ID"
"16053970400",1,NA,"16","Idaho","ID"
"16053970500",1,1,"16","Idaho","ID"
"16055000402",1,NA,"16","Idaho","ID"
"16055000602",1,NA,"16","Idaho","ID"
"16055000900",1,NA,"16","Idaho","ID"
"16057005100",5,1,"16","Idaho","ID"
"16057005300",2,NA,"16","Idaho","ID"
"16057005400",2,NA,"16","Idaho","ID"
"16059970200",1,NA,"16","Idaho","ID"
"16061940002",1,1,"16","Idaho","ID"
"16065950200",1,2,"16","Idaho","ID"
"16067970200",1,NA,"16","Idaho","ID"
"16069940000",2,NA,"16","Idaho","ID"
"16073950101",1,NA,"16","Idaho","ID"
"16073950200",1,1,"16","Idaho","ID"
"16075960100",1,1,"16","Idaho","ID"
"16075960200",2,NA,"16","Idaho","ID"
"16075960400",1,NA,"16","Idaho","ID"
"16077960100",2,NA,"16","Idaho","ID"
"16079960400",1,1,"16","Idaho","ID"
"16081960100",1,NA,"16","Idaho","ID"
"16083001100",1,1,"16","Idaho","ID"
"16083001200",8,1,"16","Idaho","ID"
"16085970100",2,1,"16","Idaho","ID"
"16085970200",2,1,"16","Idaho","ID"
"16085970300",3,NA,"16","Idaho","ID"
"16087970300",2,NA,"16","Idaho","ID"
"17003957700",1,NA,"17","Illinois","IL"
"17007010100",2,1,"17","Illinois","IL"
"17007010200",4,NA,"17","Illinois","IL"
"17011964800",1,NA,"17","Illinois","IL"
"17023060200",1,1,"17","Illinois","IL"
"17027900500",1,1,"17","Illinois","IL"
"17029000500",1,1,"17","Illinois","IL"
"17031140100",1,NA,"17","Illinois","IL"
"17031160100",1,NA,"17","Illinois","IL"
"17031222700",2,NA,"17","Illinois","IL"
"17031243500",1,NA,"17","Illinois","IL"
"17031260500",1,NA,"17","Illinois","IL"
"17031290900",3,NA,"17","Illinois","IL"
"17031351400",1,NA,"17","Illinois","IL"
"17031380100",1,NA,"17","Illinois","IL"
"17031440201",4,NA,"17","Illinois","IL"
"17031460100",1,NA,"17","Illinois","IL"
"17031470100",1,NA,"17","Illinois","IL"
"17031490500",1,NA,"17","Illinois","IL"
"17031490901",1,NA,"17","Illinois","IL"
"17031491300",2,NA,"17","Illinois","IL"
"17031491400",1,NA,"17","Illinois","IL"
"17031500100",3,NA,"17","Illinois","IL"
"17031530300",1,NA,"17","Illinois","IL"
"17031560100",1,NA,"17","Illinois","IL"
"17031611500",1,NA,"17","Illinois","IL"
"17031660900",1,NA,"17","Illinois","IL"
"17031681100",1,NA,"17","Illinois","IL"
"17031691200",1,NA,"17","Illinois","IL"
"17031720100",1,NA,"17","Illinois","IL"
"17031750500",1,NA,"17","Illinois","IL"
"17031770800",2,NA,"17","Illinois","IL"
"17031804804",1,NA,"17","Illinois","IL"
"17031806102",1,NA,"17","Illinois","IL"
"17031809200",1,NA,"17","Illinois","IL"
"17031811302",1,NA,"17","Illinois","IL"
"17031811401",2,NA,"17","Illinois","IL"
"17031811402",1,NA,"17","Illinois","IL"
"17031811500",3,NA,"17","Illinois","IL"
"17031811600",2,NA,"17","Illinois","IL"
"17031811701",1,NA,"17","Illinois","IL"
"17031812301",1,NA,"17","Illinois","IL"
"17031813701",4,NA,"17","Illinois","IL"
"17031813802",1,NA,"17","Illinois","IL"
"17031814200",9,NA,"17","Illinois","IL"
"17031815400",1,NA,"17","Illinois","IL"
"17031815500",1,NA,"17","Illinois","IL"
"17031815900",1,NA,"17","Illinois","IL"
"17031816500",1,NA,"17","Illinois","IL"
"17031816700",1,NA,"17","Illinois","IL"
"17031816900",1,NA,"17","Illinois","IL"
"17031817000",2,NA,"17","Illinois","IL"
"17031817102",1,NA,"17","Illinois","IL"
"17031817200",2,NA,"17","Illinois","IL"
"17031817300",1,NA,"17","Illinois","IL"
"17031817500",2,NA,"17","Illinois","IL"
"17031817600",1,NA,"17","Illinois","IL"
"17031817700",1,NA,"17","Illinois","IL"
"17031819300",1,NA,"17","Illinois","IL"
"17031819500",11,NA,"17","Illinois","IL"
"17031820901",1,NA,"17","Illinois","IL"
"17031821200",51,NA,"17","Illinois","IL"
"17031821300",34,NA,"17","Illinois","IL"
"17031821500",4,NA,"17","Illinois","IL"
"17031823400",7,NA,"17","Illinois","IL"
"17031823500",8,NA,"17","Illinois","IL"
"17031823603",7,NA,"17","Illinois","IL"
"17031824300",116,NA,"17","Illinois","IL"
"17031824601",2,NA,"17","Illinois","IL"
"17031824602",2,NA,"17","Illinois","IL"
"17031824701",3,NA,"17","Illinois","IL"
"17031824702",2,NA,"17","Illinois","IL"
"17031825600",1,NA,"17","Illinois","IL"
"17031825700",1,NA,"17","Illinois","IL"
"17031825802",36,NA,"17","Illinois","IL"
"17031825803",25,NA,"17","Illinois","IL"
"17031825900",13,NA,"17","Illinois","IL"
"17031826000",9,NA,"17","Illinois","IL"
"17031826100",1,NA,"17","Illinois","IL"
"17031826201",1,NA,"17","Illinois","IL"
"17031826401",1,NA,"17","Illinois","IL"
"17031826402",8,NA,"17","Illinois","IL"
"17031826500",1,NA,"17","Illinois","IL"
"17031826600",1,NA,"17","Illinois","IL"
"17031826700",1,NA,"17","Illinois","IL"
"17031826800",5,1,"17","Illinois","IL"
"17031826901",9,NA,"17","Illinois","IL"
"17031827000",1,NA,"17","Illinois","IL"
"17031827200",3,NA,"17","Illinois","IL"
"17031827300",4,NA,"17","Illinois","IL"
"17031827400",2,NA,"17","Illinois","IL"
"17031827500",1,NA,"17","Illinois","IL"
"17031827802",1,NA,"17","Illinois","IL"
"17031827902",2,NA,"17","Illinois","IL"
"17031828503",4,NA,"17","Illinois","IL"
"17031828900",8,NA,"17","Illinois","IL"
"17031829000",31,NA,"17","Illinois","IL"
"17031829100",8,NA,"17","Illinois","IL"
"17031829200",2,NA,"17","Illinois","IL"
"17031829301",2,NA,"17","Illinois","IL"
"17031829302",1,NA,"17","Illinois","IL"
"17031829700",5,NA,"17","Illinois","IL"
"17031830400",1,NA,"17","Illinois","IL"
"17031831400",1,NA,"17","Illinois","IL"
"17031833900",2,NA,"17","Illinois","IL"
"17031836400",1,NA,"17","Illinois","IL"
"17031836600",1,NA,"17","Illinois","IL"
"17031836700",3,NA,"17","Illinois","IL"
"17031837400",1,NA,"17","Illinois","IL"
"17031838800",1,NA,"17","Illinois","IL"
"17031839100",3,1,"17","Illinois","IL"
"17031841000",1,NA,"17","Illinois","IL"
"17031841100",2,NA,"17","Illinois","IL"
"17031841400",1,NA,"17","Illinois","IL"
"17031841800",1,NA,"17","Illinois","IL"
"17031842100",2,NA,"17","Illinois","IL"
"17031842600",2,NA,"17","Illinois","IL"
"17031843200",1,NA,"17","Illinois","IL"
"17031843500",1,1,"17","Illinois","IL"
"17033880100",1,NA,"17","Illinois","IL"
"17033880400",2,1,"17","Illinois","IL"
"17041952000",1,NA,"17","Illinois","IL"
"17043841607",1,NA,"17","Illinois","IL"
"17047956900",1,NA,"17","Illinois","IL"
"17051950800",3,2,"17","Illinois","IL"
"17051950900",2,1,"17","Illinois","IL"
"17057953400",9,NA,"17","Illinois","IL"
"17057953900",1,NA,"17","Illinois","IL"
"17065973100",1,NA,"17","Illinois","IL"
"17085020300",1,1,"17","Illinois","IL"
"17091010702",1,NA,"17","Illinois","IL"
"17091011000",1,NA,"17","Illinois","IL"
"17091011500",2,NA,"17","Illinois","IL"
"17091011600",3,NA,"17","Illinois","IL"
"17091011700",3,NA,"17","Illinois","IL"
"17091012200",3,NA,"17","Illinois","IL"
"17091012300",9,NA,"17","Illinois","IL"
"17095000800",1,1,"17","Illinois","IL"
"17095001200",1,NA,"17","Illinois","IL"
"17097860806",2,NA,"17","Illinois","IL"
"17097860810",9,NA,"17","Illinois","IL"
"17097861504",1,NA,"17","Illinois","IL"
"17097862200",7,2,"17","Illinois","IL"
"17097862300",3,NA,"17","Illinois","IL"
"17097862604",1,NA,"17","Illinois","IL"
"17097862901",2,NA,"17","Illinois","IL"
"17097863100",3,NA,"17","Illinois","IL"
"17097863201",1,NA,"17","Illinois","IL"
"17099961800",1,NA,"17","Illinois","IL"
"17099962000",1,NA,"17","Illinois","IL"
"17099962200",1,NA,"17","Illinois","IL"
"17099962300",3,1,"17","Illinois","IL"
"17099962600",5,1,"17","Illinois","IL"
"17099962700",18,NA,"17","Illinois","IL"
"17099962800",7,NA,"17","Illinois","IL"
"17099963300",1,NA,"17","Illinois","IL"
"17099963600",1,NA,"17","Illinois","IL"
"17099964100",2,NA,"17","Illinois","IL"
"17103000300",2,1,"17","Illinois","IL"
"17103000500",1,NA,"17","Illinois","IL"
"17103000600",3,NA,"17","Illinois","IL"
"17111871500",1,NA,"17","Illinois","IL"
"17115000300",2,NA,"17","Illinois","IL"
"17115000600",1,NA,"17","Illinois","IL"
"17115000900",1,NA,"17","Illinois","IL"
"17115001000",5,NA,"17","Illinois","IL"
"17115001100",1,NA,"17","Illinois","IL"
"17115001700",17,NA,"17","Illinois","IL"
"17115001802",3,NA,"17","Illinois","IL"
"17115002000",1,NA,"17","Illinois","IL"
"17115003100",4,1,"17","Illinois","IL"
"17119400102",3,NA,"17","Illinois","IL"
"17119400200",8,NA,"17","Illinois","IL"
"17119400600",5,NA,"17","Illinois","IL"
"17119400700",1,NA,"17","Illinois","IL"
"17119400802",2,NA,"17","Illinois","IL"
"17119400903",1,NA,"17","Illinois","IL"
"17119400952",1,NA,"17","Illinois","IL"
"17119401300",5,1,"17","Illinois","IL"
"17119401903",1,NA,"17","Illinois","IL"
"17119402200",1,NA,"17","Illinois","IL"
"17119402400",6,NA,"17","Illinois","IL"
"17119402801",1,NA,"17","Illinois","IL"
"17119403200",1,NA,"17","Illinois","IL"
"17119403402",1,NA,"17","Illinois","IL"
"17119403531",2,NA,"17","Illinois","IL"
"17119403604",1,NA,"17","Illinois","IL"
"17119404000",15,NA,"17","Illinois","IL"
"17121952500",1,NA,"17","Illinois","IL"
"17121952600",1,NA,"17","Illinois","IL"
"17123961400",1,1,"17","Illinois","IL"
"17125956300",1,NA,"17","Illinois","IL"
"17125956500",1,1,"17","Illinois","IL"
"17141961100",17,NA,"17","Illinois","IL"
"17141961200",2,NA,"17","Illinois","IL"
"17141961600",8,NA,"17","Illinois","IL"
"17143000100",3,NA,"17","Illinois","IL"
"17143000500",3,NA,"17","Illinois","IL"
"17143000900",6,NA,"17","Illinois","IL"
"17143001800",1,NA,"17","Illinois","IL"
"17143002100",1,NA,"17","Illinois","IL"
"17143002500",1,NA,"17","Illinois","IL"
"17143003300",1,NA,"17","Illinois","IL"
"17145030600",1,NA,"17","Illinois","IL"
"17147954600",2,1,"17","Illinois","IL"
"17153971000",1,NA,"17","Illinois","IL"
"17159978000",3,NA,"17","Illinois","IL"
"17159978200",2,1,"17","Illinois","IL"
"17159978300",2,NA,"17","Illinois","IL"
"17161020700",5,NA,"17","Illinois","IL"
"17161021300",1,NA,"17","Illinois","IL"
"17161021400",2,NA,"17","Illinois","IL"
"17161021600",1,NA,"17","Illinois","IL"
"17161021900",1,NA,"17","Illinois","IL"
"17161022300",13,NA,"17","Illinois","IL"
"17161022600",1,1,"17","Illinois","IL"
"17161024500",1,NA,"17","Illinois","IL"
"17163500400",2,NA,"17","Illinois","IL"
"17163500900",17,NA,"17","Illinois","IL"
"17163501200",1,NA,"17","Illinois","IL"
"17163501400",1,NA,"17","Illinois","IL"
"17163502300",1,NA,"17","Illinois","IL"
"17163502500",1,NA,"17","Illinois","IL"
"17163502700",1,NA,"17","Illinois","IL"
"17163503100",1,NA,"17","Illinois","IL"
"17163504352",1,NA,"17","Illinois","IL"
"17163504500",34,NA,"17","Illinois","IL"
"17163504600",2,NA,"17","Illinois","IL"
"17165955500",1,NA,"17","Illinois","IL"
"17165955900",1,1,"17","Illinois","IL"
"17165956000",1,NA,"17","Illinois","IL"
"17167000800",1,NA,"17","Illinois","IL"
"17167001700",2,NA,"17","Illinois","IL"
"17167003901",5,NA,"17","Illinois","IL"
"17177000200",3,NA,"17","Illinois","IL"
"17177000300",2,NA,"17","Illinois","IL"
"17177000400",2,NA,"17","Illinois","IL"
"17177000600",2,NA,"17","Illinois","IL"
"17177000700",36,1,"17","Illinois","IL"
"17177000800",48,NA,"17","Illinois","IL"
"17177000900",2,NA,"17","Illinois","IL"
"17177001100",1,NA,"17","Illinois","IL"
"17177001300",3,NA,"17","Illinois","IL"
"17183000100",6,2,"17","Illinois","IL"
"17183000200",1,NA,"17","Illinois","IL"
"17183000300",1,NA,"17","Illinois","IL"
"17183000400",1,NA,"17","Illinois","IL"
"17183000600",4,NA,"17","Illinois","IL"
"17183000900",6,NA,"17","Illinois","IL"
"17183001300",2,NA,"17","Illinois","IL"
"17183010100",3,NA,"17","Illinois","IL"
"17183010200",3,NA,"17","Illinois","IL"
"17183010500",1,NA,"17","Illinois","IL"
"17183010701",1,NA,"17","Illinois","IL"
"17183011000",1,NA,"17","Illinois","IL"
"17183011200",1,1,"17","Illinois","IL"
"17185957500",1,NA,"17","Illinois","IL"
"17193958200",1,NA,"17","Illinois","IL"
"17193958400",1,NA,"17","Illinois","IL"
"17195000100",2,NA,"17","Illinois","IL"
"17195001000",7,NA,"17","Illinois","IL"
"17195001100",3,NA,"17","Illinois","IL"
"17195001300",2,NA,"17","Illinois","IL"
"17195001500",3,NA,"17","Illinois","IL"
"17197880202",1,NA,"17","Illinois","IL"
"17197880203",2,NA,"17","Illinois","IL"
"17197881200",1,NA,"17","Illinois","IL"
"17197883402",1,NA,"17","Illinois","IL"
"17197883811",1,NA,"17","Illinois","IL"
"17199020400",4,NA,"17","Illinois","IL"
"17199020800",1,NA,"17","Illinois","IL"
"17201000200",2,NA,"17","Illinois","IL"
"17201000300",15,NA,"17","Illinois","IL"
"17201000403",1,NA,"17","Illinois","IL"
"17201000700",1,NA,"17","Illinois","IL"
"17201000800",2,NA,"17","Illinois","IL"
"17201001000",3,NA,"17","Illinois","IL"
"17201001100",8,NA,"17","Illinois","IL"
"17201001200",6,NA,"17","Illinois","IL"
"17201001300",1,NA,"17","Illinois","IL"
"17201001400",2,NA,"17","Illinois","IL"
"17201002100",1,NA,"17","Illinois","IL"
"17201002301",15,NA,"17","Illinois","IL"
"17201002400",17,NA,"17","Illinois","IL"
"17201002500",8,NA,"17","Illinois","IL"
"17201002600",3,1,"17","Illinois","IL"
"17201002800",3,NA,"17","Illinois","IL"
"17201002900",4,NA,"17","Illinois","IL"
"17201003807",1,NA,"17","Illinois","IL"
"17201003808",1,NA,"17","Illinois","IL"
"17201003809",2,NA,"17","Illinois","IL"
"17201004001",3,NA,"17","Illinois","IL"
"17201004002",1,NA,"17","Illinois","IL"
"17201004100",1,NA,"17","Illinois","IL"
"18001030200",2,NA,"18","Indiana","IN"
"18001030300",10,1,"18","Indiana","IN"
"18001030600",1,NA,"18","Indiana","IN"
"18003000600",1,NA,"18","Indiana","IN"
"18003000701",1,NA,"18","Indiana","IN"
"18003001000",1,NA,"18","Indiana","IN"
"18003001200",1,NA,"18","Indiana","IN"
"18003001300",2,1,"18","Indiana","IN"
"18003001700",9,NA,"18","Indiana","IN"
"18003002100",1,NA,"18","Indiana","IN"
"18003002600",1,NA,"18","Indiana","IN"
"18003004300",2,NA,"18","Indiana","IN"
"18003011201",1,NA,"18","Indiana","IN"
"18005010100",7,1,"18","Indiana","IN"
"18005010800",3,1,"18","Indiana","IN"
"18007100100",2,NA,"18","Indiana","IN"
"18007100200",2,1,"18","Indiana","IN"
"18007100300",1,NA,"18","Indiana","IN"
"18009975100",1,NA,"18","Indiana","IN"
"18009975200",1,NA,"18","Indiana","IN"
"18009975300",3,NA,"18","Indiana","IN"
"18009975400",2,1,"18","Indiana","IN"
"18011810300",3,1,"18","Indiana","IN"
"18011810400",2,NA,"18","Indiana","IN"
"18011810500",3,NA,"18","Indiana","IN"
"18015959500",1,NA,"18","Indiana","IN"
"18015959800",1,NA,"18","Indiana","IN"
"18017951300",5,NA,"18","Indiana","IN"
