X,Y,ID,COMPONENT,SITE_NAME,JOINT_BASE,STATE_TERR,BRAC_SITE,STATE_CODE,STATE_NUM,TRACT_ZIP,TRACT_FOLDER,TRACT_FILE
-85.0591159124856,34.93137651167,"1159",Army Guard,VTS Catoosa,N/A,Georgia,NO,GA,"13",tracts/tl_2019_13_tract.zip,tracts/tl_2019_13_tract/,tl_2019_13_tract.shp
-89.6860897861204,33.7108099012329,"1160",Army Guard,CTA Camp McCain,N/A,Mississippi,NO,MS,"28",tracts/tl_2019_28_tract.zip,tracts/tl_2019_28_tract/,tl_2019_28_tract.shp
-89.0067265242337,31.0902669902821,"1161",Army Guard,MTA Camp Shelby,N/A,Mississippi,NO,MS,"28",tracts/tl_2019_28_tract.zip,tracts/tl_2019_28_tract/,tl_2019_28_tract.shp
-93.7812274884687,41.8108907881246,"1162",Army Guard,Camp Dodge Johnston TS,N/A,Iowa,NO,IA,"19",tracts/tl_2019_19_tract.zip,tracts/tl_2019_19_tract/,tl_2019_19_tract.shp
-97.2945654819789,30.2616850987597,"1163",Army Guard,Camp Swift,N/A,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-66.283553249879,18.0287884941921,"1164",Army Guard,MTA Camp Santiago Rq 577,N/A,Puerto Rico,NO,PR,"72",tracts/tl_2019_72_tract.zip,tracts/tl_2019_72_tract/,tl_2019_72_tract.shp
-94.3642586121736,36.7940580695026,"1165",Army Guard,MTA Camp Crowder Neosho,N/A,Missouri,NO,MO,"29",tracts/tl_2019_29_tract.zip,tracts/tl_2019_29_tract/,tl_2019_29_tract.shp
-86.0469799268976,39.2947787704815,"1166",Army Guard,Camp Atterbury,N/A,Indiana,NO,IN,"18",tracts/tl_2019_18_tract.zip,tracts/tl_2019_18_tract/,tl_2019_18_tract.shp
-85.3177176648949,42.2994283870564,"1167",Army Guard,CTC Fort Custer Trng Center,N/A,Michigan,NO,MI,"26",tracts/tl_2019_26_tract.zip,tracts/tl_2019_26_tract/,tl_2019_26_tract.shp
-112.145134415278,46.6258750211938,"1168",Army Guard,MTA Fort Wm Henry Harrison,N/A,Montana,NO,MT,"30",tracts/tl_2019_30_tract.zip,tracts/tl_2019_30_tract/,tl_2019_30_tract.shp
-111.579451305198,46.274488974432,"1169",Army Guard,NG MTA Limestone Hills,N/A,Montana,NO,MT,"30",tracts/tl_2019_30_tract.zip,tracts/tl_2019_30_tract/,tl_2019_30_tract.shp
-95.1668172597744,35.7009425914547,"1170",Army Guard,Camp Gruber,N/A,Oklahoma,NO,OK,"40",tracts/tl_2019_40_tract.zip,tracts/tl_2019_40_tract/,tl_2019_40_tract.shp
-120.780062540549,35.7815411296801,"1171",Army Guard,MTC-H Camp Roberts,N/A,California,NO,CA,"06",tracts/tl_2019_06_tract.zip,tracts/tl_2019_06_tract/,tl_2019_06_tract.shp
-112.018260869562,40.4273474113602,"1172",Army Guard,MTA-L Camp Williams,N/A,Utah,NO,UT,"49",tracts/tl_2019_49_tract.zip,tracts/tl_2019_49_tract/,tl_2019_49_tract.shp
-72.8966610846913,44.4718773882139,"1173",Army Guard,NG TS Ethan Allen Range,N/A,Vermont,NO,VT,"50",tracts/tl_2019_50_tract.zip,tracts/tl_2019_50_tract/,tl_2019_50_tract.shp
-77.9093577712076,37.0368353108297,"1174",Army Guard,"Fort Pickett, ARNG MTC",N/A,Virginia,NO,VA,"51",tracts/tl_2019_51_tract.zip,tracts/tl_2019_51_tract/,tl_2019_51_tract.shp
-76.6293787759918,40.4342504633507,"1175",Army Guard,Fort Indiantown Gap,N/A,Pennsylvania,NO,PA,"42",tracts/tl_2019_42_tract.zip,tracts/tl_2019_42_tract/,tl_2019_42_tract.shp
-85.9477389040379,33.7180329458721,"1176",Army Guard,Fort McClellan ARNG Training Center,N/A,Alabama,NO,AL,"01",tracts/tl_2019_01_tract.zip,tracts/tl_2019_01_tract/,tl_2019_01_tract.shp
-116.776639700347,37.8003675124166,"1177",AF Active,Tonopah Auxiliary Airfield Annex,N/A,Nevada,NO,NV,"32",tracts/tl_2019_32_tract.zip,tracts/tl_2019_32_tract/,tl_2019_32_tract.shp
-116.768214598042,37.884172180856,"1178",AF Active,Tonopah Auxiliary Airfield Annex #2,N/A,Nevada,NO,NV,"32",tracts/tl_2019_32_tract.zip,tracts/tl_2019_32_tract/,tl_2019_32_tract.shp
-116.171527524948,37.3069931333881,"1179",AF Active,Nellis Air Force Range,N/A,Nevada,NO,NV,"32",tracts/tl_2019_32_tract.zip,tracts/tl_2019_32_tract/,tl_2019_32_tract.shp
-81.2778662210167,27.647018606473,"1180",AF Active,Avon Park AF Range,N/A,Florida,NO,FL,"12",tracts/tl_2019_12_tract.zip,tracts/tl_2019_12_tract/,tl_2019_12_tract.shp
-103.196052934084,44.0433565770868,"1181",AF Active,Dakota Ridge FH Annex,N/A,South Dakota,NO,SD,"46",tracts/tl_2019_46_tract.zip,tracts/tl_2019_46_tract/,tl_2019_46_tract.shp
-121.395419751544,39.1210421775126,"1182",AF Active,Beale AFB,N/A,California,NO,CA,"06",tracts/tl_2019_06_tract.zip,tracts/tl_2019_06_tract/,tl_2019_06_tract.shp
-110.848718228821,32.1606175731689,"1183",AF Active,Davis-Monthan AFB,N/A,Arizona,NO,AZ,"04",tracts/tl_2019_04_tract.zip,tracts/tl_2019_04_tract/,tl_2019_04_tract.shp
-99.8390709113379,32.4228477018273,"1184",AF Active,Dyess AFB,N/A,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-103.09266551697,44.1512678290249,"1185",AF Active,Ellsworth AFB Site # 1,N/A,South Dakota,NO,SD,"46",tracts/tl_2019_46_tract.zip,tracts/tl_2019_46_tract/,tl_2019_46_tract.shp
-76.3624824927366,37.0865728946402,"1186",AF Active,Langley AFB,Joint Base Langley - Eustis,Virginia,NO,VA,"51",tracts/tl_2019_51_tract.zip,tracts/tl_2019_51_tract/,tl_2019_51_tract.shp
-115.865867167124,43.0489330757481,"1187",AF Active,Mountain Home AFB,N/A,Idaho,NO,ID,"16",tracts/tl_2019_16_tract.zip,tracts/tl_2019_16_tract/,tl_2019_16_tract.shp
-115.676571639452,36.5871870419984,"1188",AF Active,Creech AFB,N/A,Nevada,NO,NV,"32",tracts/tl_2019_32_tract.zip,tracts/tl_2019_32_tract/,tl_2019_32_tract.shp
-95.9083425256778,41.1191519814424,"1189",AF Active,Offutt AFB,N/A,Nebraska,NO,NE,"31",tracts/tl_2019_31_tract.zip,tracts/tl_2019_31_tract/,tl_2019_31_tract.shp
-95.9524473551535,41.1245910533265,"1190",AF Active,Offutt FH Annex,N/A,Nebraska,NO,NE,"31",tracts/tl_2019_31_tract.zip,tracts/tl_2019_31_tract/,tl_2019_31_tract.shp
-77.9163007270058,33.9811765525414,"1191",AF Active,Fort Fisher Recreation Site,N/A,North Carolina,NO,NC,"37",tracts/tl_2019_37_tract.zip,tracts/tl_2019_37_tract/,tl_2019_37_tract.shp
-75.87855279803,35.7144927058662,"1192",AF Active,Dare County Range,N/A,North Carolina,NO,NC,"37",tracts/tl_2019_37_tract.zip,tracts/tl_2019_37_tract/,tl_2019_37_tract.shp
-77.9625127621718,35.3479198730624,"1193",AF Active,Seymour Johnson AFB,N/A,North Carolina,NO,NC,"37",tracts/tl_2019_37_tract.zip,tracts/tl_2019_37_tract/,tl_2019_37_tract.shp
-80.4704036710564,33.97464153787,"1194",AF Active,Shaw AFB,N/A,South Carolina,NO,SC,"45",tracts/tl_2019_45_tract.zip,tracts/tl_2019_45_tract/,tl_2019_45_tract.shp
-83.1864123076435,30.968111208343,"1195",AF Active,Moody AFB,N/A,Georgia,NO,GA,"13",tracts/tl_2019_13_tract.zip,tracts/tl_2019_13_tract/,tl_2019_13_tract.shp
-76.4243172405264,37.0979405607742,"1196",AF Active,Langley FH Annex,Joint Base Langley - Eustis,Virginia,NO,VA,"51",tracts/tl_2019_51_tract.zip,tracts/tl_2019_51_tract/,tl_2019_51_tract.shp
-106.133721942649,32.9183906706006,"1197",AF Active,Holloman AFB,N/A,New Mexico,NO,NM,"35",tracts/tl_2019_35_tract.zip,tracts/tl_2019_35_tract/,tl_2019_35_tract.shp
-105.933813740646,32.7663198113411,"1198",AF Active,Boles Wells System Annex,N/A,New Mexico,NO,NM,"35",tracts/tl_2019_35_tract.zip,tracts/tl_2019_35_tract/,tl_2019_35_tract.shp
-115.563769916874,42.7403004101042,"1199",AF Active,Saylor Creek Air Force Range,N/A,Idaho,NO,ID,"16",tracts/tl_2019_16_tract.zip,tracts/tl_2019_16_tract/,tl_2019_16_tract.shp
-115.136641378819,36.2395331784746,"1200",AF Active,Nellis System Annex,N/A,Nevada,NO,NV,"32",tracts/tl_2019_32_tract.zip,tracts/tl_2019_32_tract/,tl_2019_32_tract.shp
-114.993154150907,36.2435055742383,"1201",AF Active,Nellis AFB,N/A,Nevada,NO,NV,"32",tracts/tl_2019_32_tract.zip,tracts/tl_2019_32_tract/,tl_2019_32_tract.shp
-78.9371906947545,33.6742450398612,"1202",AF Active,Myrtle Beach AFB,N/A,South Carolina,NO,SC,"45",tracts/tl_2019_45_tract.zip,tracts/tl_2019_45_tract/,tl_2019_45_tract.shp
-123.546319026692,38.8919688736683,"1203",AF Active,Point Arena AFS,N/A,California,NO,CA,"06",tracts/tl_2019_06_tract.zip,tracts/tl_2019_06_tract/,tl_2019_06_tract.shp
-76.5889037727182,37.132260446744,"1204",Army Active,Fort Eustis,Joint Base Langley - Eustis,Virginia,NO,VA,"51",tracts/tl_2019_51_tract.zip,tracts/tl_2019_51_tract/,tl_2019_51_tract.shp
-67.065832613612,18.4637657626588,"1205",AF Active,Isabela N00207-AB,N/A,Puerto Rico,NO,PR,"72",tracts/tl_2019_72_tract.zip,tracts/tl_2019_72_tract/,tl_2019_72_tract.shp
-66.2781860643308,18.0048012678603,"1206",AF Active,Salinas N00207-JA,N/A,Puerto Rico,NO,PR,"72",tracts/tl_2019_72_tract.zip,tracts/tl_2019_72_tract/,tl_2019_72_tract.shp
-96.2440949776986,41.345545017442,"1207",AF Active,Offutt Communications Annex #2 Globecom,N/A,Nebraska,NO,NE,"31",tracts/tl_2019_31_tract.zip,tracts/tl_2019_31_tract/,tl_2019_31_tract.shp
-121.392451567073,38.8722011299503,"1208",AF Active,Lincoln Communication Annex,N/A,California,NO,CA,"06",tracts/tl_2019_06_tract.zip,tracts/tl_2019_06_tract/,tl_2019_06_tract.shp
-81.3437341183968,27.6501683849511,"1209",AF Active,Arbuckle Airfield,N/A,Florida,NO,FL,"12",tracts/tl_2019_12_tract.zip,tracts/tl_2019_12_tract/,tl_2019_12_tract.shp
-117.199541632333,38.1413594115671,"1210",AF Active,Tonopah AFS Z164,N/A,Nevada,NO,NV,"32",tracts/tl_2019_32_tract.zip,tracts/tl_2019_32_tract/,tl_2019_32_tract.shp
-113.058714505813,32.6403303828031,"1211",AF Active,The Barry M Goldwater Air Force Range,N/A,Arizona,NO,AZ,"04",tracts/tl_2019_04_tract.zip,tracts/tl_2019_04_tract/,tl_2019_04_tract.shp
-112.373105231579,33.5363386972023,"1212",AF Active,Luke AFB,N/A,Arizona,NO,AZ,"04",tracts/tl_2019_04_tract.zip,tracts/tl_2019_04_tract/,tl_2019_04_tract.shp
-100.782942844842,29.3567327975623,"1213",AF Active,Laughlin AFB,N/A,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-88.4511202399417,33.6413019019011,"1214",AF Active,Columbus AFB,N/A,Mississippi,NO,MS,"28",tracts/tl_2019_28_tract.zip,tracts/tl_2019_28_tract/,tl_2019_28_tract.shp
-99.2745221558448,34.6639167236225,"1215",AF Active,Altus AFB,N/A,Oklahoma,NO,OK,"40",tracts/tl_2019_40_tract.zip,tracts/tl_2019_40_tract/,tl_2019_40_tract.shp
-97.9116383892096,36.341811322859,"1216",AF Active,Vance AFB,N/A,Oklahoma,NO,OK,"40",tracts/tl_2019_40_tract.zip,tracts/tl_2019_40_tract/,tl_2019_40_tract.shp
-100.404356348345,31.4320359933806,"1217",AF Active,Goodfellow AFB,N/A,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-98.278306581746,29.5295193877919,"1218",AF Active,Randolph AFB,Joint Base San Antonio,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-98.5854764610173,29.3795510321232,"1219",AF Active,Kelly Field Annex,Joint Base San Antonio,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-98.6650275928655,29.36873447887,"1220",AF Active,Lackland Training Annex,Joint Base San Antonio,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-98.5003724689202,33.9843159474323,"1221",AF Active,Sheppard AFB,N/A,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-85.5491908063141,30.0450669118543,"1222",AF Active,Tyndall AFB,N/A,Florida,NO,FL,"12",tracts/tl_2019_12_tract.zip,tracts/tl_2019_12_tract/,tl_2019_12_tract.shp
-86.3564813048654,32.3824967950947,"1223",AF Active,Maxwell AFB,N/A,Alabama,NO,AL,"01",tracts/tl_2019_01_tract.zip,tracts/tl_2019_01_tract/,tl_2019_01_tract.shp
-86.2462415240887,32.4069767438879,"1224",AF Active,Maxwell AFB Gunter Annex,N/A,Alabama,NO,AL,"01",tracts/tl_2019_01_tract.zip,tracts/tl_2019_01_tract/,tl_2019_01_tract.shp
-88.9234263482695,30.4079707524448,"1225",AF Active,Keesler AFB,N/A,Mississippi,NO,MS,"28",tracts/tl_2019_28_tract.zip,tracts/tl_2019_28_tract/,tl_2019_28_tract.shp
-112.728184836818,32.8901535468736,"1226",AF Active,Gila Bend Air Force Auxiliary Field,N/A,Arizona,NO,AZ,"04",tracts/tl_2019_04_tract.zip,tracts/tl_2019_04_tract/,tl_2019_04_tract.shp
-98.6178890129438,29.3866133493375,"1227",AF Active,Lackland AFB,Joint Base San Antonio,Texas,NO,TX,"48",tracts/tl_2019_48_tract.zip,tracts/tl_2019_48_tract/,tl_2019_48_tract.shp
-93.599953915666,32.5002956430911,"1228",AF Active,Barksdale AFB,N/A,Louisiana,NO,LA,"22",tracts/tl_2019_22_tract.zip,tracts/tl_2019_22_tract/,tl_2019_22_tract.shp
-111.182559255502,47.5058802455565,"1229",AF Active,Malmstrom AFB,N/A,Montana,NO,MT,"30",tracts/tl_2019_30_tract.zip,tracts/tl_2019_30_tract/,tl_2019_30_tract.shp
-75.4678191695563,39.1252648166459,"1230",AF Active,Dover AFB,N/A,Delaware,NO,DE,"10",tracts/tl_2019_10_tract.zip,tracts/tl_2019_10_tract/,tl_2019_10_tract.shp
-79.0124135102761,35.1727439003013,"1231",AF Active,Pope AFB Site # 1,N/A,North Carolina,NO,NC,"37",tracts/tl_2019_37_tract.zip,tracts/tl_2019_37_tract/,tl_2019_37_tract.shp
-121.942514486602,38.2649328125085,"1232",AF Active,Travis AFB,N/A,California,NO,CA,"06",tracts/tl_2019_06_tract.zip,tracts/tl_2019_06_tract/,tl_2019_06_tract.shp
-104.857085332996,38.9946602176264,"1233",AF Active,USAF Academy,N/A,Colorado,NO,CO,"08",tracts/tl_2019_08_tract.zip,tracts/tl_2019_08_tract/,tl_2019_08_tract.shp
-104.301361113474,38.7603003108689,"1234",AF Active,USAF Academy Auxiliary Airfield,N/A,Colorado,NO,CO,"08",tracts/tl_2019_08_tract.zip,tracts/tl_2019_08_tract/,tl_2019_08_tract.shp
-97.9030703665517,48.7245310542079,"1235",AF Active,Cavalier AS,N/A,North Dakota,NO,ND,"38",tracts/tl_2019_38_tract.zip,tracts/tl_2019_38_tract/,tl_2019_38_tract.shp
-97.0860532396583,47.9486816267715,"1236",AF Active,Defense Fuel Support Point,N/A,North Dakota,NO,ND,"38",tracts/tl_2019_38_tract.zip,tracts/tl_2019_38_tract/,tl_2019_38_tract.shp
-97.3912518419208,47.9554727641154,"1237",AF Active,Grand Forks AFB,N/A,North Dakota,NO,ND,"38",tracts/tl_2019_38_tract.zip,tracts/tl_2019_38_tract/,tl_2019_38_tract.shp
-82.5010205957911,27.8436015609461,"1238",AF Active,MacDill AFB,N/A,Florida,NO,FL,"12",tracts/tl_2019_12_tract.zip,tracts/tl_2019_12_tract/,tl_2019_12_tract.shp
-97.2602757594253,37.6251818620508,"1239",AF Active,McConnell AFB,N/A,Kansas,NO,KS,"20",tracts/tl_2019_20_tract.zip,tracts/tl_2019_20_tract/,tl_2019_20_tract.shp
-80.078632564611,32.8944273249049,"1240",AF Active,Hunley Park Military FH,Joint Base Charleston,South Carolina,NO,SC,"45",tracts/tl_2019_45_tract.zip,tracts/tl_2019_45_tract/,tl_2019_45_tract.shp
-81.0785397258737,33.6025362000062,"1241",AF Active,North Air Force Auxiliary Field,Joint Base Charleston,South Carolina,NO,SC,"45",tracts/tl_2019_45_tract.zip,tracts/tl_2019_45_tract/,tl_2019_45_tract.shp
-80.050430406741,32.8993265858268,"1242",AF Active,Charleston AFB,Joint Base Charleston,South Carolina,NO,SC,"45",tracts/tl_2019_45_tract.zip,tracts/tl_2019_45_tract/,tl_2019_45_tract.shp
-79.9832675703476,32.912796902058,"1243",AF Active,Charleston Defense Fuel Support Point,Joint Base Charleston,South Carolina,NO,SC,"45",tracts/tl_2019_45_tract.zip,tracts/tl_2019_45_tract/,tl_2019_45_tract.shp
-79.062464118229,35.1888582581015,"1244",AF Active,Pope AFB Munitions Storage Area,N/A,North Carolina,NO,NC,"37",tracts/tl_2019_37_tract.zip,tracts/tl_2019_37_tract/,tl_2019_37_tract.shp
-122.489203649021,47.1291223940839,"1245",AF Active,McChord AFB,Joint Base Lewis - McChord,Washington,NO,WA,"53",tracts/tl_2019_53_tract.zip,tracts/tl_2019_53_tract/,tl_2019_53_tract.shp
-117.648362797977,47.6186672020435,"1246",AF Active,Fairchild AFB,N/A,Washington,NO,WA,"53",tracts/tl_2019_53_tract.zip,tracts/tl_2019_53_tract/,tl_2019_53_tract.shp
-90.2083427978614,38.5912194526224,"1247",AF Active,St Louis AFS,N/A,Missouri,NO,MO,"29",tracts/tl_2019_29_tract.zip,tracts/tl_2019_29_tract/,tl_2019_29_tract.shp
-89.8536917596525,38.541450953687,"1248",AF Active,Scott AFB,N/A,Illinois,NO,IL,"17",tracts/tl_2019_17_tract.zip,tracts/tl_2019_17_tract/,tl_2019_17_tract.shp
-92.1385163041286,34.903971782461,"1249",AF Active,Little Rock AFB,N/A,Arkansas,NO,AR,"05",tracts/tl_2019_05_tract.zip,tracts/tl_2019_05_tract/,tl_2019_05_tract.shp
-86.5343319045864,30.5726696004959,"1250",AF Active,Eglin AFB,N/A,Florida,NO,FL,"12",tracts/tl_2019_12_tract.zip,tracts/tl_2019_12_tract/,tl_2019_12_tract.shp
-86.6987085501409,30.4292042345311,"1251",AF Active,Hurlburt Field,N/A,Florida,NO,FL,"12",tracts/tl_2019_12_tract.zip,tracts/tl_2019_12_tract/,tl_2019_12_tract.shp
-106.48787916354,34.9952575428263,"1252",AF Active,Kirtland AFB,N/A,New Mexico,NO,NM,"35",tracts/tl_2019_35_tract.zip,tracts/tl_2019_35_tract/,tl_2019_35_tract.shp
-117.849556787495,34.8904844530185,"1253",AF Active,Edwards AFB,N/A,California,NO,CA,"06",tracts/tl_2019_06_tract.zip,tracts/tl_2019_06_tract/,tl_2019_06_tract.shp
-84.0655943639711,39.8057456077016,"1254",AF Active,Wright-Patterson AFB,N/A,Ohio,NO,OH,"39",tracts/tl_2019_39_tract.zip,tracts/tl_2019_39_tract/,tl_2019_39_tract.shp
-83.5814859479278,32.6176032896655,"1255",AF Active,Robins AFB,N/A,Georgia,NO,GA,"13",tracts/tl_2019_13_tract.zip,tracts/tl_2019_13_tract/,tl_2019_13_tract.shp
-86.0794487284082,35.3649074115059,"1256",AF Active,Arnold AS,N/A,Tennessee,NO,TN,"47",tracts/tl_2019_47_tract.zip,tracts/tl_2019_47_tract/,tl_2019_47_tract.shp
-97.3926312766993,35.4196440918591,"1257",AF Active,Tinker AFB,N/A,Oklahoma,NO,OK,"40",tracts/tl_2019_40_tract.zip,tracts/tl_2019_40_tract/,tl_2019_40_tract.shp
-97.3603028168712,35.4036966324038,"1258",AF Active,Tinker Support Annex,N/A,Oklahoma,NO,OK,"40",tracts/tl_2019_40_tract.zip,tracts/tl_2019_40_tract/,tl_2019_40_tract.shp
-71.277955691217,42.4597997521361,"1259",AF Active,Hanscom AFB,N/A,Massachusetts,NO,MA,"25",tracts/tl_2019_25_tract.zip,tracts/tl_2019_25_tract/,tl_2019_25_tract.shp
-75.4096999964814,43.2214875330416,"1260",AF Active,Rome Laboratory,N/A,New York,NO,NY,"36",tracts/tl_2019_36_tract.zip,tracts/tl_2019_36_tract/,tl_2019_36_tract.shp
-75.6152275723572,43.1472442210542,"1261",AF Active,Verona Test Annex,N/A,New York,NO,NY,"36",tracts/tl_2019_36_tract.zip,tracts/tl_2019_36_tract/,tl_2019_36_tract.shp
-70.5391089710637,41.7536763643308,"1262",AF Active,Cape Cod AS,N/A,Massachusetts,NO,MA,"25",tracts/tl_2019_25_tract.zip,tracts/tl_2019_25_tract/,tl_2019_25_tract.shp
-75.0476195851731,43.1487008954513,"1263",AF Active,Newport Test Annex #2 Transmitter,N/A,New York,NO,NY,"36",tracts/tl_2019_36_tract.zip,tracts/tl_2019_36_tract/,tl_2019_36_tract.shp
-75.5912432452599,43.126914977769,"1264",AF Active,Verona Defense Fuel Support Point,N/A,New York,NO,NY,"36",tracts/tl_2019_36_tract.zip,tracts/tl_2019_36_tract/,tl_2019_36_tract.shp
-145.155019210335,62.4083494323761,"1265",AF Active,Haarp Research Station,Joint Base Elmendorf - Richardson,Alaska,NO,AK,"02",tracts/tl_2019_02_tract.zip,tracts/tl_2019_02_tract/,tl_2019_02_tract.shp
-112.246510511052,41.2523677962146,"1266",AF Active,Little Mountain Test Annex,N/A,Utah,NO,UT,"49",tracts/tl_2019_49_tract.zip,tracts/tl_2019_49_tract/,tl_2019_49_tract.shp
-111.991236766793,41.1280854085721,"1267",AF Active,Hill AFB,N/A,Utah,NO,UT,"49",tracts/tl_2019_49_tract.zip,tracts/tl_2019_49_tract/,tl_2019_49_tract.shp
-113.218782444362,41.023947030546,"1268",AF Active,UTTR - North,N/A,Utah,NO,UT,"49",tracts/tl_2019_49_tract.zip,tracts/tl_2019_49_tract/,tl_2019_49_tract.shp
-113.560107152914,40.4956345664651,"1269",AF Active,Utah Test and Training Range South UT,N/A,Utah,NO,UT,"49",tracts/tl_2019_49_tract.zip,tracts/tl_2019_49_tract/,tl_2019_49_tract.shp
-87.3120501358097,39.4460871803464,"1270",AF Guard,Hulman Fld,N/A,Indiana,NO,IN,"18",tracts/tl_2019_18_tract.zip,tracts/tl_2019_18_tract/,tl_2019_18_tract.shp
-97.8314437236351,38.6989133911989,"1271",AF Guard,Smoky Hill ANG Range,N/A,Kansas,NO,KS,"20",tracts/tl_2019_20_tract.zip,tracts/tl_2019_20_tract/,tl_2019_20_tract.shp
-74.4325896106778,39.704172626106,"1272",AF Guard,Warren Grove Range,N/A,New Jersey,NO,NJ,"34",tracts/tl_2019_34_tract.zip,tracts/tl_2019_34_tract/,tl_2019_34_tract.shp
-116.222161662961,43.5568383941982,"1273",AF Guard,Boise Air Terminal (ANG),N/A,Idaho,NO,ID,"16",tracts/tl_2019_16_tract.zip,tracts/tl_2019_16_tract/,tl_2019_16_tract.shp
-111.956665974549,40.7894723326936,"1274",AF Guard,Salt Lake City IAP,N/A,Utah,NO,UT,"49",tracts/tl_2019_49_tract.zip,tracts/tl_2019_49_tract/,tl_2019_49_tract.shp
-110.948763102228,32.1309334775263,"1275",AF Guard,Tucson IAP,N/A,Arizona,NO,AZ,"04",tracts/tl_2019_04_tract.zip,tracts/tl_2019_04_tract/,tl_2019_04_tract.shp
-68.8294614967586,44.8176247733883,"1276",AF Guard,Bangor IAP,N/A,Maine,NO,ME,"23",tracts/tl_2019_23_tract.zip,tracts/tl_2019_23_tract/,tl_2019_23_tract.shp
-76.1033322198562,43.1027477279998,"1277",AF Guard,Hancock Field,N/A,New York,NO,NY,"36",tracts/tl_2019_36_tract.zip,tracts/tl_2019_36_tract/,tl_2019_36_tract.shp
-74.0843112369876,41.5014308921543,"1278",AF Guard,Stewart IAP,N/A,New York,NO,NY,"36",tracts/tl_2019_36_tract.zip,tracts/tl_2019_36_tract/,tl_2019_36_tract.shp
-82.9439874461877,39.8123836066608,"1279",AF Guard,Rickenbacker IAP (ANG),N/A,Ohio,NO,OH,"39",tracts/tl_2019_39_tract.zip,tracts/tl_2019_39_tract/,tl_2019_39_tract.shp
-80.8006001461236,33.9229457569787,"1280",AF Guard,McEntire Joint NGB,N/A,South Carolina,NO,SC,"45",tracts/tl_2019_45_tract.zip,tracts/tl_2019_45_tract/,tl_2019_45_tract.shp
-82.8355519245864,42.6115487981754,"1281",AF Guard,Selfridge ANGB,N/A,Michigan,NO,MI,"26",tracts/tl_2019_26_tract.zip,tracts/tl_2019_26_tract/,tl_2019_26_tract.shp
-81.5891917422047,38.3735375431291,"1282",AF Guard,Yeager Airport,N/A,West Virginia,NO,WV,"54",tracts/tl_2019_54_tract.zip,tracts/tl_2019_54_tract/,tl_2019_54_tract.shp
-87.8881425990797,42.9406064286205,"1283",AF Guard,Gen Mitchell IAP,N/A,Wisconsin,NO,WI,"55",tracts/tl_2019_55_tract.zip,tracts/tl_2019_55_tract/,tl_2019_55_tract.shp
-89.3359877107349,43.1301962418723,"1284",AF Guard,Truax ANGB,N/A,Wisconsin,NO,WI,"55",tracts/tl_2019_55_tract.zip,tracts/tl_2019_55_tract/,tl_2019_55_tract.shp
-94.9023413749412,39.7679616684184,"1285",AF Guard,Rosecrans MAP (139AG),N/A,Missouri,NO,MO,"29",tracts/tl_2019_29_tract.zip,tracts/tl_2019_29_tract/,tl_2019_29_tract.shp
-90.2544890253202,43.9362255916456,"1286",AF Guard,Volk ANGB,N/A,Wisconsin,NO,WI,"55",tracts/tl_2019_55_tract.zip,tracts/tl_2019_55_tract/,tl_2019_55_tract.shp
-70.818733067856,43.0890171513713,"1287",AF Guard,Pease ANGB,N/A,New Hampshire,NO,NH,"33",tracts/tl_2019_33_tract.zip,tracts/tl_2019_33_tract/,tl_2019_33_tract.shp
-72.701257213905,41.9349916546217,"1288",AF Guard,Bradley IAP,N/A,Connecticut,NO,CT,"09",tracts/tl_2019_09_tract.zip,tracts/tl_2019_09_tract/,tl_2019_09_tract.shp
-104.820363414324,41.1618657350717,"1289",AF Guard,Cheyenne Regional Apt,N/A,Wyoming,NO,WY,"56",tracts/tl_2019_56_tract.zip,tracts/tl_2019_56_tract/,tl_2019_56_tract.shp
-85.1768785283292,40.9842021976095,"1290",AF Guard,Fort Wayne IAP,N/A,Indiana,NO,IN,"18",tracts/tl_2019_18_tract.zip,tracts/tl_2019_18_tract/,tl_2019_18_tract.shp
-93.666059426399,41.5443533421659,"1291",AF Guard,Des Moines IAP,N/A,Iowa,NO,IA,"19",tracts/tl_2019_19_tract.zip,tracts/tl_2019_19_tract/,tl_2019_19_tract.shp
-95.6813507308633,38.9568724998982,"1292",AF Guard,Forbes Field (ANG),N/A,Kansas,NO,KS,"20",tracts/tl_2019_20_tract.zip,tracts/tl_2019_20_tract/,tl_2019_20_tract.shp
